item_sk,item_id,a1,a2,a3,cate,brand
7591,147787,3,1,-1,8,214
7592,147796,3,1,1,8,489
7593,147807,3,1,2,8,489
7594,147808,3,2,1,8,489
7595,147809,3,2,2,8,489
7596,147813,1,1,1,8,545
7597,147814,-1,-1,1,8,622
7598,147819,2,1,2,8,635
7599,147823,3,-1,-1,8,214
7600,147828,3,1,1,8,489
7601,147833,1,1,1,8,403
7602,147835,1,1,1,8,693
7603,147841,2,2,2,8,812
7604,147846,1,1,1,8,693
7605,147849,2,1,2,8,623
7606,147850,1,2,2,8,545
7607,147851,1,2,1,8,30
7608,147857,3,1,2,8,306
7609,147869,3,-1,2,8,214
7610,147884,3,-1,-1,8,214
7611,147891,3,1,2,8,214
7612,147901,3,1,2,8,214
7613,147909,1,1,1,8,403
7614,147914,3,1,1,8,214
7615,147917,1,-1,1,8,800
7616,147929,2,1,2,8,623
7617,14793,2,1,2,8,124
7618,147930,3,1,2,8,214
7619,147931,1,-1,1,8,403
7620,147933,3,1,2,8,489
7621,147966,2,2,2,8,623
7622,147969,3,1,2,8,489
7623,147972,2,1,2,8,812
7624,147974,3,1,2,8,489
7625,147981,3,2,-1,8,214
7626,147986,2,1,2,8,124
7627,147989,3,1,-1,8,214
7628,14799,2,1,2,8,623
7629,148001,1,2,1,8,403
7630,148010,3,2,-1,8,214
7631,148020,3,1,2,8,214
7632,148021,2,-1,-1,8,623
7633,148043,3,1,-1,8,214
7634,148053,3,1,1,8,214
7635,148057,3,2,1,8,214
7636,148059,1,1,1,8,30
7637,148060,3,-1,1,8,489
7638,148070,3,1,1,8,489
7639,148076,3,1,2,8,489
7640,148077,3,1,2,8,489
7641,14808,3,2,2,8,214
7642,148088,3,1,2,8,571
7643,148096,-1,1,1,8,766
7644,148121,3,-1,2,8,489
7645,148139,1,-1,-1,8,545
7646,148144,3,1,2,8,489
7647,148148,1,1,2,8,800
7648,14815,3,1,1,8,489
7649,148150,3,2,2,8,489
7650,14819,1,-1,1,8,800
7651,148197,3,2,2,8,214
7652,14820,3,2,1,8,214
7653,148211,3,1,2,8,489
7654,148216,3,1,2,8,571
7655,148221,3,2,2,8,489
7656,148228,3,-1,-1,8,306
7657,14823,2,1,2,8,635
7658,148230,2,1,2,8,124
7659,148234,3,1,1,8,489
7660,148242,2,1,2,8,812
7661,148243,3,2,2,8,489
7662,14831,3,1,1,8,214
7663,148311,3,-1,2,8,489
7664,148317,-1,1,-1,8,225
7665,148320,3,1,1,8,306
7666,148324,3,2,2,8,214
7667,148327,3,1,2,8,489
7668,148334,1,-1,-1,8,885
7669,148337,-1,-1,1,8,622
7670,148339,1,1,2,8,800
7671,14834,3,1,2,8,214
7672,148349,-1,1,1,8,766
7673,14835,3,1,1,8,214
7674,148357,3,1,2,8,489
7675,14836,3,1,1,8,306
7676,148370,3,1,2,8,489
7677,148379,1,-1,-1,8,403
7678,148381,1,1,1,8,30
7679,148388,3,1,1,8,214
7680,148392,3,2,1,8,489
7681,148393,1,1,1,8,693
7682,148408,-1,1,2,8,70
7683,148409,3,1,2,8,214
7684,148412,1,1,-1,8,30
7685,148415,1,2,1,8,693
7686,148421,3,1,2,8,214
7687,148427,2,1,1,8,812
7688,148434,3,2,2,8,306
7689,148437,3,1,2,8,489
7690,148438,3,1,1,8,214
7691,14844,1,2,1,8,545
7692,148455,3,2,2,8,214
7693,148462,3,1,1,8,214
7694,148466,-1,-1,1,8,321
7695,14847,3,1,2,8,489
7696,148473,1,-1,-1,8,30
7697,148474,3,1,2,8,489
7698,148479,1,1,2,8,545
7699,148482,1,-1,2,8,885
7700,148498,3,1,1,8,306
7701,148499,3,-1,-1,8,214
7702,148501,3,1,2,8,489
7703,148509,1,2,1,8,693
7704,14852,1,-1,-1,8,885
7705,148541,1,1,2,8,800
7706,148560,3,2,2,8,214
7707,148565,1,1,2,8,885
7708,148590,3,2,2,8,489
7709,148596,3,1,2,8,214
7710,148608,3,1,2,8,489
7711,148614,3,1,2,8,214
7712,148620,3,1,1,8,489
7713,148627,2,1,2,8,812
7714,148629,3,1,2,8,489
7715,148630,3,1,1,8,214
7716,148633,1,2,2,8,800
7717,148634,2,-1,-1,8,124
7718,148638,2,2,2,8,635
7719,14864,-1,1,1,8,766
7720,148645,3,1,2,8,489
7721,14865,-1,-1,-1,8,801
7722,148650,-1,-1,1,8,48
7723,148666,3,2,1,8,214
7724,148669,3,2,1,8,214
7725,148673,3,1,2,8,489
7726,148680,3,-1,2,8,489
7727,148681,3,1,1,8,489
7728,148682,3,1,2,8,214
7729,14869,3,-1,2,8,489
7730,148716,1,1,-1,8,545
7731,148718,2,-1,-1,8,124
7732,148719,1,1,1,8,545
7733,148766,3,1,-1,8,489
7734,148767,1,-1,1,8,658
7735,14877,3,1,1,8,489
7736,148770,1,2,2,8,545
7737,148776,1,1,1,8,800
7738,14879,1,1,1,8,30
7739,148791,3,2,-1,8,489
7740,148797,1,1,2,8,545
7741,148810,2,2,2,8,623
7742,148812,3,1,1,8,489
7743,148825,-1,1,-1,8,244
7744,148836,2,1,2,8,124
7745,148838,3,1,2,8,214
7746,14884,3,2,2,8,489
7747,148856,1,1,1,8,658
7748,148861,3,-1,2,8,489
7749,148869,3,1,2,8,489
7750,148876,1,-1,-1,8,885
7751,148894,1,1,-1,8,658
7752,148895,1,-1,2,8,545
7753,148900,2,1,2,8,623
7754,148907,1,1,2,8,885
7755,148915,3,2,2,8,214
7756,148918,-1,-1,1,8,766
7757,148923,3,2,2,8,489
7758,148925,3,-1,2,8,489
7759,148930,1,-1,1,8,14
7760,14894,3,1,2,8,214
7761,148940,-1,1,1,8,766
7762,148942,3,2,2,8,489
7763,148944,3,1,2,8,489
7764,148947,3,1,2,8,489
7765,148953,1,2,1,8,14
7766,148961,3,1,1,8,214
7767,148966,2,1,2,8,623
7768,148970,1,1,1,8,545
7769,148971,3,-1,1,8,214
7770,148985,3,1,2,8,214
7771,148987,3,1,1,8,489
7772,148991,2,1,2,8,623
7773,149022,3,1,2,8,489
7774,149026,2,1,2,8,124
7775,149037,3,1,2,8,489
7776,149057,3,2,1,8,489
7777,149058,3,1,1,8,214
7778,149071,3,2,-1,8,489
7779,149080,3,1,2,8,489
7780,149087,3,1,2,8,214
7781,149094,3,2,2,8,306
7782,149097,-1,-1,1,8,127
7783,149102,3,1,2,8,489
7784,149112,2,1,2,8,804
7785,149114,3,1,1,8,489
7786,149126,3,1,-1,8,489
7787,149136,-1,-1,-1,8,91
7788,149146,-1,-1,1,8,211
7789,149147,3,1,2,8,489
7790,149148,3,-1,1,8,489
7791,14915,3,-1,-1,8,489
7792,149152,3,1,1,8,214
7793,149162,2,1,2,8,812
7794,14918,2,2,1,8,635
7795,149181,3,1,1,8,489
7796,149183,1,-1,-1,8,800
7797,149184,3,1,-1,8,214
7798,149201,3,1,2,8,489
7799,149208,1,2,1,8,693
7800,149213,3,-1,1,8,489
7801,149214,3,2,2,8,214
7802,149223,1,1,1,8,658
7803,149228,2,1,2,8,635
7804,149229,3,1,1,8,489
7805,149231,1,1,2,8,30
7806,149238,3,2,2,8,489
7807,149240,-1,-1,1,8,599
7808,149242,2,1,2,8,124
7809,149251,3,-1,-1,8,306
7810,149255,3,2,2,8,489
7811,149256,3,1,2,8,489
7812,14926,3,1,2,8,489
7813,149265,3,2,2,8,489
7814,149269,3,2,2,8,214
7815,149291,3,1,2,8,489
7816,149295,3,1,1,8,214
7817,149297,3,1,2,8,214
7818,149303,3,1,2,8,489
7819,149304,3,1,1,8,214
7820,149307,3,1,2,8,214
7821,14931,1,-1,1,8,677
7822,149313,-1,-1,-1,8,180
7823,149315,2,1,2,8,812
7824,149325,3,1,1,8,571
7825,149329,3,1,1,8,489
7826,14933,1,1,2,8,545
7827,149344,3,1,1,8,489
7828,149364,3,1,2,8,489
7829,149366,3,2,2,8,306
7830,149375,1,1,1,8,545
7831,149394,3,2,1,8,214
7832,1494,2,1,2,8,124
7833,14940,3,1,1,8,489
7834,149408,3,1,1,8,489
7835,14941,2,1,2,8,76
7836,149433,1,1,2,8,800
7837,149435,3,1,1,8,306
7838,149440,3,-1,1,8,489
7839,149444,1,-1,1,8,800
7840,149447,3,2,2,8,214
7841,149453,3,1,1,8,214
7842,149468,3,1,2,8,214
7843,149469,3,-1,-1,8,214
7844,149485,3,1,2,8,214
7845,149505,3,2,1,8,214
7846,149506,1,1,2,8,545
7847,149510,3,-1,2,8,489
7848,149524,3,2,1,8,214
7849,149527,1,2,1,8,30
7850,149541,3,1,2,8,489
7851,149543,3,1,-1,8,489
7852,149550,3,1,1,8,214
7853,14956,3,1,1,8,214
7854,149562,3,2,1,8,489
7855,149565,3,1,2,8,306
7856,149577,3,1,1,8,214
7857,149587,3,1,2,8,214
7858,14959,1,1,2,8,800
7859,149592,3,2,2,8,489
7860,149594,3,1,1,8,489
7861,149599,3,-1,1,8,489
7862,149609,1,1,1,8,403
7863,149615,3,-1,1,8,214
7864,149626,2,1,2,8,812
7865,149636,1,1,1,8,30
7866,149641,1,1,2,8,403
7867,149652,3,1,2,8,214
7868,149653,3,1,2,8,489
7869,149654,3,2,2,8,489
7870,149660,3,1,2,8,214
7871,149662,3,2,1,8,489
7872,149674,3,1,2,8,489
7873,149679,3,1,2,8,489
7874,149696,3,2,1,8,214
7875,149697,1,-1,1,8,545
7876,149711,1,1,1,8,658
7877,149725,3,1,2,8,214
7878,149730,3,1,2,8,306
7879,149735,3,1,1,8,214
7880,149737,3,-1,2,8,214
7881,149749,3,1,2,8,489
7882,149758,3,1,2,8,214
7883,149759,3,1,2,8,489
7884,149767,1,2,2,8,545
7885,14977,3,1,2,8,489
7886,149792,-1,2,-1,8,562
7887,149794,3,1,1,8,489
7888,149801,3,2,1,8,489
7889,149803,1,2,1,8,328
7890,149805,-1,-1,1,8,622
7891,149815,3,1,2,8,214
7892,149820,3,1,2,8,306
7893,149821,1,-1,1,8,800
7894,149830,1,1,2,8,800
7895,149832,3,1,2,8,489
7896,149838,2,2,2,8,812
7897,149842,2,1,2,8,124
7898,149854,1,2,1,8,800
7899,14986,1,-1,-1,8,30
7900,149860,3,2,2,8,214
7901,149868,2,1,2,8,655
7902,14987,2,1,1,8,635
7903,149892,3,2,1,8,214
7904,149930,3,1,1,8,214
7905,149934,3,1,-1,8,214
7906,149935,3,2,1,8,214
7907,149940,3,1,1,8,489
7908,149959,1,2,1,8,328
7909,149960,1,-1,2,8,403
7910,149966,1,-1,1,8,800
7911,14997,3,1,2,8,489
7912,14998,3,1,2,8,489
7913,149981,-1,2,-1,8,562
7914,150008,3,-1,1,8,489
7915,15002,3,1,2,8,214
7916,150033,-1,-1,1,8,801
7917,150038,3,2,2,8,489
7918,150042,3,1,-1,8,489
7919,150049,3,1,2,8,489
7920,150060,3,2,2,8,489
7921,15010,3,2,1,8,489
7922,150105,2,2,2,8,812
7923,150107,1,1,1,8,800
7924,150113,2,2,2,8,101
7925,150117,3,-1,-1,8,214
7926,150122,3,1,1,8,214
7927,15014,-1,1,1,8,790
7928,150142,2,1,1,8,635
7929,150154,2,1,2,8,124
7930,150161,3,1,2,8,214
7931,150186,3,2,2,8,489
7932,150193,3,2,2,8,214
7933,150198,1,1,1,8,30
7934,150200,3,1,2,8,214
7935,150203,2,1,2,8,623
7936,150204,3,2,2,8,489
7937,150207,-1,1,2,8,562
7938,15021,1,1,2,8,545
7939,150218,2,1,2,8,124
7940,150234,1,1,2,8,800
7941,150235,3,1,2,8,214
7942,150246,3,-1,-1,8,214
7943,150254,3,1,2,8,214
7944,150259,3,1,2,8,214
7945,150260,3,2,2,8,489
7946,150261,2,1,2,8,623
7947,15027,1,2,1,8,30
7948,150283,3,-1,1,8,489
7949,150287,-1,2,-1,8,790
7950,150290,3,1,2,8,214
7951,150291,3,1,2,8,214
7952,150297,3,1,2,8,489
7953,150306,2,1,2,8,124
7954,150308,2,1,1,8,635
7955,150311,1,2,1,8,30
7956,150314,2,1,2,8,812
7957,150317,3,1,2,8,214
7958,150319,3,2,2,8,214
7959,150326,3,-1,-1,8,306
7960,150332,3,1,1,8,214
7961,150335,3,1,1,8,214
7962,150343,3,2,2,8,489
7963,150348,3,2,1,8,489
7964,150355,3,1,-1,8,489
7965,150357,3,1,1,8,489
7966,150367,3,1,1,8,214
7967,150386,2,1,2,8,635
7968,150393,3,1,2,8,214
7969,150397,1,1,1,8,693
7970,1504,3,2,2,8,489
7971,15040,-1,-1,1,8,801
7972,150405,2,2,2,8,623
7973,150409,3,2,2,8,214
7974,150414,1,2,2,8,403
7975,150417,3,1,2,8,214
7976,15042,3,2,2,8,489
7977,150420,3,1,2,8,489
7978,150426,3,-1,1,8,214
7979,150428,1,1,2,8,693
7980,150430,3,-1,2,8,306
7981,150434,1,2,1,8,677
7982,150442,2,2,2,8,623
7983,150449,3,1,2,8,489
7984,150463,2,1,2,8,812
7985,150465,3,2,1,8,214
7986,150467,3,1,2,8,214
7987,150481,1,2,2,8,885
7988,150484,3,1,2,8,489
7989,150495,2,1,2,8,623
7990,150496,3,2,1,8,214
7991,150500,1,-1,-1,8,693
7992,150510,2,1,2,8,124
7993,150531,-1,-1,1,8,790
7994,150533,2,1,1,8,804
7995,150544,3,2,2,8,489
7996,150552,3,2,-1,8,214
7997,150560,3,1,-1,8,489
7998,150575,1,1,1,8,30
7999,150577,1,1,1,8,30
8000,150582,3,-1,1,8,214
8001,15059,3,1,2,8,214
8002,150616,3,1,2,8,571
8003,150619,3,1,2,8,214
8004,150635,2,1,-1,8,124
8005,150638,2,1,2,8,101
8006,150642,-1,-1,1,8,717
8007,150644,2,1,2,8,623
8008,150648,1,2,-1,8,30
8009,150654,3,1,2,8,489
8010,15066,3,1,2,8,214
8011,150663,3,2,1,8,214
8012,15067,3,1,1,8,489
8013,150671,3,2,1,8,214
8014,150675,3,2,2,8,214
8015,150677,3,2,2,8,489
8016,150678,1,1,2,8,403
8017,150691,3,1,2,8,214
8018,150699,3,1,2,8,214
8019,150702,-1,1,-1,8,244
8020,150704,1,2,2,8,885
8021,150709,2,2,2,8,623
8022,150711,3,-1,2,8,489
8023,150718,3,2,2,8,489
8024,15072,3,1,2,8,214
8025,150725,3,2,1,8,306
8026,150731,3,-1,1,8,214
8027,150733,3,-1,2,8,489
8028,150734,1,2,1,8,30
8029,150735,3,1,2,8,489
8030,150738,3,1,1,8,214
8031,150741,1,-1,1,8,800
8032,150743,3,1,2,8,489
8033,150744,3,1,2,8,214
8034,150752,3,1,1,8,214
8035,150753,2,1,2,8,623
8036,150762,1,1,1,8,30
8037,150766,-1,1,1,8,766
8038,150774,2,1,1,8,812
8039,150801,1,2,1,8,30
8040,150812,2,2,2,8,655
8041,150820,2,1,2,8,124
8042,150821,3,1,2,8,214
8043,150826,-1,1,1,8,321
8044,150833,-1,-1,1,8,622
8045,150834,3,1,2,8,489
8046,150837,3,2,1,8,489
8047,150839,3,2,1,8,489
8048,150843,3,2,1,8,489
8049,150877,3,1,2,8,489
8050,150878,3,1,1,8,214
8051,15088,3,1,1,8,214
8052,150885,3,1,2,8,214
8053,150886,3,2,2,8,489
8054,150889,1,-1,-1,8,885
8055,150892,3,-1,2,8,214
8056,150897,3,-1,1,8,214
8057,150901,3,1,2,8,214
8058,15092,1,-1,2,8,3
8059,150922,3,1,1,8,214
8060,150924,3,1,2,8,214
8061,150926,3,1,2,8,489
8062,150927,-1,-1,1,8,174
8063,150930,3,2,1,8,489
8064,150933,2,2,2,8,623
8065,150946,3,-1,1,8,214
8066,150950,3,1,-1,8,306
8067,150952,2,1,1,8,812
8068,150953,1,1,1,8,658
8069,150957,1,1,1,8,677
8070,150973,3,1,1,8,489
8071,150988,2,1,2,8,635
8072,15100,3,1,2,8,489
8073,151001,3,1,2,8,489
8074,151006,1,1,1,8,403
8075,151019,3,2,2,8,489
8076,151024,3,1,1,8,489
8077,151034,2,2,1,8,812
8078,151044,3,1,1,8,214
8079,151046,1,1,2,8,885
8080,15105,3,2,2,8,489
8081,15106,1,1,1,8,693
8082,151065,3,1,2,8,489
8083,151076,3,1,1,8,489
8084,151081,2,-1,-1,8,623
8085,151091,3,-1,2,8,489
8086,151094,2,1,2,8,812
8087,151098,1,1,1,8,693
8088,1511,3,1,2,8,489
8089,151111,3,1,1,8,489
8090,151113,1,-1,-1,8,658
8091,151115,1,1,1,8,30
8092,15112,2,2,1,8,124
8093,151120,3,1,1,8,214
8094,151123,2,1,-1,8,812
8095,151125,3,1,1,8,214
8096,151132,3,2,-1,8,214
8097,151134,3,2,2,8,489
8098,151144,3,1,2,8,214
8099,151154,3,1,2,8,489
8100,151158,2,1,1,8,674
8101,15117,1,1,1,8,800
8102,151182,3,1,1,8,214
8103,151187,3,1,2,8,489
8104,151194,3,1,-1,8,214
8105,151195,3,2,2,8,214
8106,151212,3,-1,-1,8,214
8107,151214,-1,-1,1,8,766
8108,151220,3,2,2,8,214
8109,151228,3,1,1,8,489
8110,151230,1,2,2,8,885
8111,151233,2,2,2,8,812
8112,151234,3,1,-1,8,214
8113,151238,-1,1,2,8,875
8114,151268,1,2,2,8,545
8115,151272,2,1,2,8,623
8116,151275,-1,1,1,8,801
8117,151284,3,1,1,8,214
8118,151289,3,2,2,8,214
8119,151290,3,2,2,8,489
8120,151294,3,2,2,8,489
8121,151302,3,2,1,8,489
8122,151306,3,2,1,8,489
8123,151308,3,1,2,8,489
8124,151312,3,1,2,8,214
8125,151314,3,1,1,8,214
8126,151316,3,1,2,8,306
8127,151317,1,2,1,8,328
8128,151321,3,1,2,8,489
8129,151326,-1,2,1,8,88
8130,151327,1,1,2,8,403
8131,151329,1,1,2,8,545
8132,151338,1,2,2,8,30
8133,151339,3,1,2,8,489
8134,15134,1,2,2,8,658
8135,151343,1,2,1,8,30
8136,151350,2,1,2,8,812
8137,151364,3,2,2,8,214
8138,151376,-1,-1,1,8,622
8139,151379,2,-1,2,8,124
8140,15138,1,2,1,8,800
8141,151381,1,1,1,8,885
8142,151383,2,1,2,8,124
8143,151391,3,1,2,8,214
8144,151397,3,1,1,8,214
8145,1514,2,1,2,8,623
8146,151401,3,2,2,8,489
8147,151413,1,2,1,8,30
8148,151415,3,2,1,8,214
8149,151426,3,1,2,8,489
8150,151427,2,2,2,8,812
8151,151433,-1,1,1,8,916
8152,151442,3,1,2,8,214
8153,151448,3,1,1,8,571
8154,151451,1,1,2,8,800
8155,151464,3,-1,-1,8,214
8156,151466,3,1,2,8,489
8157,151468,2,2,2,8,635
8158,151472,2,1,1,8,812
8159,151494,1,1,1,8,885
8160,151501,1,1,2,8,800
8161,151502,1,-1,-1,8,800
8162,151504,3,1,2,8,489
8163,151512,3,1,2,8,489
8164,151518,3,1,2,8,489
8165,151520,3,2,2,8,489
8166,151527,3,-1,1,8,214
8167,151537,3,1,-1,8,489
8168,151541,2,1,2,8,124
8169,151544,3,1,2,8,489
8170,151547,-1,1,2,8,562
8171,151549,3,2,2,8,214
8172,151554,2,1,2,8,655
8173,151566,3,1,2,8,489
8174,151571,1,-1,1,8,328
8175,151572,3,1,1,8,489
8176,151584,3,1,1,8,214
8177,151591,2,1,2,8,812
8178,151598,3,-1,-1,8,306
8179,151608,3,1,-1,8,214
8180,151626,1,-1,-1,8,403
8181,151627,1,1,-1,8,30
8182,151637,3,2,2,8,214
8183,151639,1,1,2,8,403
8184,151640,1,1,1,8,885
8185,151643,3,1,2,8,489
8186,151658,1,-1,1,8,800
8187,151683,3,1,2,8,489
8188,151690,3,2,2,8,214
8189,151710,1,1,1,8,677
8190,151716,3,1,-1,8,306
8191,151727,3,-1,1,8,489
8192,151750,3,1,2,8,489
8193,151760,3,-1,2,8,214
8194,151761,-1,1,2,8,562
8195,151769,3,1,-1,8,489
8196,151774,3,1,2,8,489
8197,151778,3,1,2,8,489
8198,151784,2,2,2,8,812
8199,151788,3,-1,-1,8,214
8200,151794,-1,-1,-1,8,321
8201,151795,3,1,2,8,214
8202,151796,1,-1,1,8,800
8203,151797,3,1,1,8,489
8204,151807,3,2,2,8,214
8205,151815,3,1,2,8,489
8206,151821,3,1,2,8,214
8207,151834,3,-1,1,8,489
8208,15184,3,1,2,8,214
8209,151840,3,1,2,8,489
8210,151844,2,2,2,8,623
8211,151862,1,1,2,8,30
8212,151869,3,2,1,8,214
8213,151871,3,-1,-1,8,214
8214,151876,3,1,2,8,489
8215,151881,3,1,-1,8,489
8216,151883,1,1,-1,8,885
8217,151895,1,2,1,8,693
8218,151896,2,1,2,8,635
8219,151897,3,2,2,8,489
8220,151900,3,1,1,8,214
8221,151902,1,1,2,8,545
8222,151903,2,1,2,8,812
8223,151905,3,2,2,8,489
8224,151915,2,1,2,8,623
8225,15192,2,-1,-1,8,124
8226,15194,3,2,2,8,214
8227,151940,1,2,2,8,545
8228,151941,3,-1,2,8,214
8229,151957,3,1,2,8,489
8230,151963,-1,1,2,8,562
8231,151968,3,1,1,8,214
8232,151974,3,1,2,8,489
8233,151992,3,2,2,8,214
8234,151997,3,-1,2,8,489
8235,152005,3,1,1,8,214
8236,152009,2,1,2,8,124
8237,152029,1,1,2,8,403
8238,152032,1,1,2,8,545
8239,152042,2,1,2,8,812
8240,152044,3,2,1,8,489
8241,152050,2,1,-1,8,124
8242,152058,3,2,2,8,214
8243,152063,3,1,2,8,489
8244,152066,2,1,2,8,623
8245,152083,2,-1,2,8,623
8246,152090,3,1,2,8,214
8247,152093,-1,1,1,8,790
8248,152119,3,1,1,8,214
8249,152122,-1,1,-1,8,244
8250,152127,3,1,1,8,214
8251,15213,3,1,1,8,489
8252,152135,1,-1,1,8,545
8253,152139,3,1,1,8,214
8254,152159,1,2,2,8,800
8255,152160,2,-1,2,8,623
8256,152161,3,1,-1,8,214
8257,152168,3,-1,-1,8,214
8258,152174,1,1,-1,8,30
8259,152175,3,2,1,8,489
8260,152176,1,1,2,8,30
8261,152177,-1,2,-1,8,562
8262,152179,3,1,2,8,214
8263,152180,2,2,2,8,812
8264,152187,2,1,2,8,124
8265,152193,1,-1,1,8,14
8266,152194,3,1,2,8,214
8267,1522,3,1,2,8,214
8268,152220,3,2,1,8,489
8269,152223,3,1,1,8,214
8270,152228,2,2,1,8,124
8271,152236,3,1,2,8,489
8272,152242,3,1,2,8,489
8273,152249,3,-1,-1,8,489
8274,152257,3,1,2,8,489
8275,152275,1,1,-1,8,885
8276,152277,1,2,2,8,800
8277,152279,3,2,2,8,214
8278,152292,2,1,2,8,623
8279,152296,3,1,1,8,214
8280,1523,-1,1,1,8,766
8281,152306,3,-1,2,8,214
8282,152319,1,1,2,8,800
8283,152321,3,1,2,8,489
8284,152325,-1,1,1,8,318
8285,152339,3,2,1,8,214
8286,152347,3,-1,1,8,489
8287,152348,3,2,2,8,489
8288,15235,-1,-1,1,8,622
8289,152350,3,1,2,8,489
8290,152356,3,1,2,8,214
8291,152369,3,1,2,8,214
8292,152397,-1,-1,1,8,622
8293,152399,3,-1,1,8,489
8294,152401,3,2,2,8,489
8295,152403,1,-1,1,8,800
8296,152407,3,1,1,8,214
8297,152410,3,1,1,8,214
8298,152412,3,1,1,8,489
8299,152426,3,2,2,8,489
8300,152440,3,1,1,8,489
8301,152441,3,2,2,8,214
8302,152448,-1,1,1,8,766
8303,152449,3,2,2,8,489
8304,152452,-1,1,1,8,766
8305,152454,3,2,1,8,214
8306,152455,3,2,2,8,571
8307,152456,1,-1,-1,8,800
8308,152478,3,1,2,8,306
8309,152479,3,1,2,8,214
8310,152481,3,2,1,8,214
8311,152483,3,1,1,8,489
8312,152490,1,2,1,8,545
8313,152494,3,1,2,8,489
8314,1525,3,2,2,8,489
8315,152505,3,-1,-1,8,214
8316,152510,2,1,2,8,655
8317,152516,-1,1,-1,8,562
8318,152524,3,1,1,8,214
8319,152527,2,1,2,8,623
8320,152530,3,1,1,8,489
8321,152544,3,1,-1,8,489
8322,152546,1,1,1,8,545
8323,152563,3,2,2,8,489
8324,152571,1,2,1,8,545
8325,152574,3,1,1,8,306
8326,152578,3,1,2,8,489
8327,15258,2,1,2,8,623
8328,152589,-1,1,1,8,318
8329,15259,1,2,1,8,545
8330,152590,3,2,1,8,214
8331,152593,3,-1,2,8,489
8332,152600,2,2,2,8,623
8333,152602,3,-1,-1,8,214
8334,152605,1,1,1,8,693
8335,15261,3,2,1,8,489
8336,152627,2,-1,-1,8,124
8337,15263,3,1,1,8,214
8338,152638,1,-1,2,8,885
8339,152642,3,2,2,8,214
8340,152645,3,1,2,8,214
8341,152646,-1,1,1,8,766
8342,15265,3,2,2,8,214
8343,152669,3,1,1,8,214
8344,152674,3,1,2,8,571
8345,152706,-1,1,-1,8,159
8346,152710,2,1,1,8,124
8347,152715,2,1,-1,8,124
8348,152717,1,2,2,8,403
8349,152724,1,-1,-1,8,30
8350,152733,3,-1,1,8,306
8351,15274,3,2,1,8,214
8352,152752,3,1,1,8,214
8353,152759,1,1,2,8,800
8354,152760,3,2,2,8,214
8355,152765,3,1,1,8,489
8356,152769,3,1,1,8,214
8357,152770,3,1,-1,8,214
8358,152774,-1,-1,1,8,717
8359,152776,1,1,1,8,403
8360,152782,3,-1,-1,8,214
8361,152786,3,-1,-1,8,214
8362,15279,1,1,2,8,800
8363,152790,3,1,2,8,489
8364,152793,3,1,2,8,489
8365,152797,3,-1,2,8,489
8366,152812,2,2,2,8,124
8367,152825,3,1,2,8,214
8368,152827,3,2,2,8,214
8369,152831,3,2,2,8,306
8370,152834,3,1,2,8,489
8371,152835,2,1,2,8,623
8372,152847,3,2,2,8,489
8373,152864,3,1,1,8,489
8374,152866,3,-1,1,8,489
8375,152872,3,2,1,8,306
8376,152885,2,2,2,8,124
8377,152901,3,2,2,8,214
8378,152904,2,2,1,8,812
8379,152907,3,1,2,8,489
8380,152916,3,1,-1,8,489
8381,152919,1,2,1,8,800
8382,15293,1,2,1,8,545
8383,152937,3,1,1,8,489
8384,152946,1,1,2,8,30
8385,152948,3,2,2,8,489
8386,15295,3,1,2,8,489
8387,152956,3,1,1,8,214
8388,152957,3,-1,1,8,489
8389,15296,1,-1,1,8,800
8390,152965,3,2,2,8,306
8391,15297,3,1,2,8,489
8392,152981,3,1,2,8,214
8393,152986,3,2,2,8,214
8394,152993,3,1,-1,8,214
8395,152994,3,1,2,8,571
8396,152996,-1,1,1,8,766
8397,15300,1,1,1,8,658
8398,153022,1,1,2,8,30
8399,153044,3,1,2,8,214
8400,153055,2,1,2,8,623
8401,153057,3,1,2,8,214
8402,153068,1,-1,1,8,800
8403,1531,3,1,2,8,571
8404,153100,3,-1,1,8,306
8405,153102,1,-1,-1,8,693
8406,153113,2,2,2,8,812
8407,153114,1,2,1,8,545
8408,153117,3,2,1,8,489
8409,153125,3,1,2,8,214
8410,153127,1,-1,-1,8,403
8411,153130,3,1,2,8,489
8412,153144,3,1,2,8,306
8413,153155,1,2,1,8,885
8414,153161,3,1,1,8,214
8415,15317,2,1,2,8,812
8416,153174,2,1,2,8,812
8417,153178,3,1,1,8,489
8418,153184,3,1,1,8,489
8419,153201,3,1,-1,8,306
8420,153209,3,1,1,8,214
8421,15321,3,1,2,8,489
8422,153211,2,2,2,8,623
8423,153216,3,2,1,8,489
8424,153221,3,1,2,8,214
8425,153232,3,2,2,8,489
8426,153234,1,-1,2,8,885
8427,15324,3,1,1,8,214
8428,153244,2,-1,-1,8,623
8429,15325,3,2,2,8,214
8430,15326,3,1,-1,8,489
8431,153264,3,-1,1,8,214
8432,153276,-1,1,2,8,244
8433,15328,3,-1,1,8,214
8434,153286,1,1,2,8,403
8435,153301,1,1,1,8,658
8436,153307,3,-1,2,8,489
8437,153316,3,2,-1,8,214
8438,153317,3,1,2,8,489
8439,15332,1,-1,1,8,800
8440,153329,1,-1,-1,8,30
8441,15334,3,2,2,8,489
8442,153346,2,1,-1,8,812
8443,153348,2,1,2,8,623
8444,153350,3,1,2,8,489
