user_sk,user_id,user_lv_cd,gender,age
34532,234532,3,0,26
34533,234533,4,0,28
34534,234534,5,1,60
34535,234535,4,0,75
34536,234536,5,0,26
34537,234537,5,1,23
34538,234538,4,0,20
34539,234539,2,1,49
34540,234540,4,0,49
34541,234541,5,1,34
34542,234542,4,1,74
34543,234543,5,0,28
34544,234544,4,1,51
34545,234545,3,1,44
34546,234546,4,0,19
34547,234547,4,1,65
34548,234548,3,0,28
34549,234549,3,0,25
34550,234550,5,0,29
34551,234551,5,0,44
34552,234552,5,0,47
34553,234553,5,0,52
34554,234554,5,1,36
34555,234555,4,1,38
34556,234556,4,1,34
34557,234557,3,1,75
34558,234558,5,1,52
34559,234559,5,0,37
34560,234560,4,1,31
34561,234561,5,1,64
34562,234562,3,1,39
34563,234563,4,1,21
34564,234564,5,1,23
34565,234565,5,0,25
34566,234566,4,0,46
34567,234567,5,1,34
34568,234568,4,1,74
34569,234569,4,1,25
34570,234570,4,0,32
34571,234571,4,1,57
34572,234572,4,0,58
34573,234573,5,1,52
34574,234574,4,0,47
34575,234575,4,1,24
34576,234576,5,0,66
34577,234577,5,0,18
34578,234578,4,1,43
34579,234579,4,0,41
34580,234580,4,0,39
34581,234581,4,1,75
34582,234582,4,0,40
34583,234583,4,0,18
34584,234584,4,0,21
34585,234585,4,1,61
34586,234586,4,1,21
34587,234587,5,1,20
34588,234588,5,0,75
34589,234589,5,1,39
34590,234590,5,0,67
34591,234591,5,0,18
34592,234592,3,1,59
34593,234593,5,0,66
34594,234594,4,1,46
34595,234595,4,1,74
34596,234596,5,0,33
34597,234597,4,1,57
34598,234598,5,0,28
34599,234599,4,1,37
34600,234600,4,1,44
34601,234601,5,0,22
34602,234602,4,1,23
34603,234603,5,1,39
34604,234604,4,1,57
34605,234605,5,0,31
34606,234606,5,1,56
34607,234607,4,1,33
34608,234608,5,0,50
34609,234609,3,0,39
34610,234610,5,1,34
34611,234611,4,1,17
34612,234612,4,0,66
34613,234613,4,0,35
34614,234614,5,1,45
34615,234615,4,0,36
34616,234616,4,0,65
34617,234617,4,1,39
34618,234618,4,0,54
34619,234619,5,1,71
34620,234620,5,0,19
34621,234621,3,0,43
34622,234622,5,1,42
34623,234623,5,0,46
34624,234624,5,1,34
34625,234625,5,0,16
34626,234626,5,1,34
34627,234627,5,1,33
34628,234628,5,0,66
34629,234629,4,1,47
34630,234630,4,1,35
34631,234631,4,0,30
34632,234632,5,1,66
34633,234633,4,1,56
34634,234634,3,1,75
34635,234635,5,0,36
34636,234636,5,0,62
34637,234637,3,0,57
34638,234638,5,0,31
34639,234639,3,1,57
34640,234640,4,0,27
34641,234641,4,0,54
34642,234642,3,0,34
34643,234643,4,0,33
34644,234644,5,0,28
34645,234645,3,0,42
34646,234646,5,0,29
34647,234647,4,1,47
34648,234648,5,0,42
34649,234649,4,1,68
34650,234650,5,1,52
34651,234651,5,1,38
34652,234652,4,0,65
34653,234653,4,0,42
34654,234654,5,1,29
34655,234655,5,0,74
34656,234656,3,0,38
34657,234657,5,0,63
34658,234658,5,0,59
34659,234659,3,0,66
34660,234660,5,0,73
34661,234661,5,0,23
34662,234662,2,1,53
34663,234663,5,1,47
34664,234664,3,1,28
34665,234665,5,1,31
34666,234666,5,0,58
34667,234667,5,0,48
34668,234668,4,1,47
34669,234669,5,1,51
34670,234670,4,0,63
34671,234671,5,1,38
34672,234672,5,1,64
34673,234673,5,1,42
34674,234674,5,1,16
34675,234675,5,0,47
34676,234676,4,1,37
34677,234677,4,0,21
34678,234678,1,1,56
34679,234679,4,0,54
34680,234680,4,0,58
34681,234681,5,0,37
34682,234682,5,0,16
34683,234683,5,0,49
34684,234684,4,0,70
34685,234685,4,0,74
34686,234686,3,0,30
34687,234687,5,1,61
34688,234688,4,0,36
34689,234689,4,1,30
34690,234690,5,0,40
34691,234691,3,0,19
34692,234692,4,1,59
34693,234693,5,0,66
34694,234694,4,1,24
34695,234695,5,0,39
34696,234696,4,1,60
34697,234697,5,1,48
34698,234698,4,0,58
34699,234699,4,1,47
34700,234700,4,1,39
34701,234701,5,0,16
34702,234702,4,1,30
34703,234703,3,1,71
34704,234704,4,1,19
34705,234705,4,1,45
34706,234706,5,0,69
34707,234707,3,1,43
34708,234708,4,1,50
34709,234709,5,0,27
34710,234710,4,0,38
34711,234711,5,0,70
34712,234712,5,0,28
34713,234713,3,0,50
34714,234714,4,1,53
34715,234715,4,1,46
34716,234716,5,1,60
34717,234717,4,1,70
34718,234718,5,0,21
34719,234719,4,1,74
34720,234720,4,1,23
34721,234721,5,1,46
34722,234722,5,1,69
34723,234723,2,0,21
34724,234724,4,1,55
34725,234725,5,1,36
34726,234726,5,1,23
34727,234727,4,1,51
34728,234728,5,0,47
34729,234729,5,1,60
34730,234730,5,0,49
34731,234731,4,1,52
34732,234732,5,1,35
34733,234733,5,0,38
34734,234734,5,1,44
34735,234735,5,0,66
34736,234736,5,1,29
34737,234737,4,1,54
34738,234738,5,1,34
34739,234739,5,0,27
34740,234740,5,1,51
34741,234741,4,1,70
34742,234742,5,1,62
34743,234743,5,1,26
34744,234744,4,0,69
34745,234745,5,1,63
34746,234746,4,1,50
34747,234747,4,1,45
34748,234748,4,1,28
34749,234749,3,0,47
34750,234750,5,0,63
34751,234751,4,1,48
34752,234752,5,1,64
34753,234753,3,0,47
34754,234754,5,0,44
34755,234755,5,1,38
34756,234756,5,1,39
34757,234757,5,0,17
34758,234758,4,0,64
34759,234759,5,1,38
34760,234760,5,0,18
34761,234761,4,1,40
34762,234762,5,0,26
34763,234763,4,1,51
34764,234764,4,0,32
34765,234765,5,0,65
34766,234766,5,1,43
34767,234767,4,0,67
34768,234768,5,0,64
34769,234769,5,0,28
34770,234770,5,0,44
34771,234771,5,0,71
34772,234772,5,1,59
34773,234773,5,1,26
34774,234774,4,0,74
34775,234775,4,0,20
34776,234776,4,0,46
34777,234777,5,1,43
34778,234778,3,1,63
34779,234779,5,0,53
34780,234780,5,0,54
34781,234781,5,1,66
34782,234782,5,1,61
34783,234783,5,0,21
34784,234784,3,0,17
34785,234785,3,0,28
34786,234786,3,1,71
34787,234787,5,0,34
34788,234788,4,1,67
34789,234789,5,1,20
34790,234790,2,1,29
34791,234791,4,0,17
34792,234792,5,1,57
34793,234793,4,1,22
34794,234794,5,1,61
34795,234795,5,0,34
34796,234796,5,0,32
34797,234797,5,0,23
34798,234798,5,1,57
34799,234799,4,1,50
34800,234800,4,1,65
34801,234801,4,0,36
34802,234802,4,0,28
34803,234803,3,0,24
34804,234804,5,1,52
34805,234805,4,0,47
34806,234806,4,1,24
34807,234807,2,0,33
34808,234808,5,1,26
34809,234809,4,1,37
34810,234810,4,1,16
34811,234811,4,1,59
34812,234812,4,1,61
34813,234813,5,1,23
34814,234814,4,1,41
34815,234815,5,1,65
34816,234816,5,0,69
34817,234817,5,0,55
34818,234818,4,0,34
34819,234819,3,1,25
34820,234820,3,1,54
34821,234821,4,0,59
34822,234822,5,0,18
34823,234823,5,0,29
34824,234824,5,0,36
34825,234825,5,0,49
34826,234826,3,0,55
34827,234827,5,0,63
34828,234828,5,1,44
34829,234829,4,0,74
34830,234830,4,0,61
34831,234831,5,0,68
34832,234832,5,1,39
34833,234833,5,0,20
34834,234834,5,1,28
34835,234835,4,1,45
34836,234836,4,1,16
34837,234837,2,1,73
34838,234838,4,0,68
34839,234839,4,1,64
34840,234840,4,0,59
34841,234841,5,0,59
34842,234842,5,0,25
34843,234843,5,1,58
34844,234844,5,1,66
34845,234845,4,1,57
34846,234846,5,1,21
34847,234847,3,1,41
34848,234848,2,1,50
34849,234849,5,1,75
34850,234850,4,0,38
34851,234851,4,0,19
34852,234852,4,1,49
34853,234853,3,0,32
34854,234854,5,1,20
34855,234855,5,1,62
34856,234856,5,0,44
34857,234857,5,0,27
34858,234858,3,0,28
34859,234859,5,1,49
34860,234860,4,1,73
34861,234861,4,1,47
34862,234862,5,0,32
34863,234863,5,0,65
34864,234864,3,0,64
34865,234865,5,1,72
34866,234866,5,0,72
34867,234867,4,0,70
34868,234868,5,0,29
34869,234869,5,0,73
34870,234870,5,1,53
34871,234871,5,1,54
34872,234872,5,0,58
34873,234873,5,1,30
34874,234874,4,0,18
34875,234875,5,0,64
34876,234876,5,1,72
34877,234877,5,0,22
34878,234878,4,0,59
34879,234879,5,1,69
34880,234880,5,1,58
34881,234881,5,0,28
34882,234882,3,1,44
34883,234883,5,1,23
34884,234884,5,0,29
34885,234885,5,0,30
34886,234886,4,0,21
34887,234887,4,1,25
34888,234888,5,1,21
34889,234889,4,0,37
34890,234890,5,1,37
34891,234891,1,1,25
34892,234892,5,1,27
34893,234893,5,0,23
34894,234894,5,0,39
34895,234895,5,1,42
34896,234896,3,1,66
34897,234897,5,0,64
34898,234898,4,1,26
34899,234899,5,0,32
34900,234900,5,0,46
34901,234901,3,1,71
34902,234902,5,1,44
34903,234903,5,0,19
34904,234904,5,0,43
34905,234905,5,0,21
34906,234906,5,1,23
34907,234907,5,0,36
34908,234908,4,0,31
34909,234909,5,0,48
34910,234910,4,0,49
34911,234911,4,0,61
34912,234912,3,0,71
34913,234913,5,0,33
34914,234914,5,1,67
34915,234915,5,1,44
34916,234916,5,0,47
34917,234917,5,0,21
34918,234918,5,0,60
34919,234919,5,0,45
34920,234920,5,0,59
34921,234921,4,0,21
34922,234922,4,1,56
34923,234923,4,1,27
34924,234924,5,1,17
34925,234925,5,1,28
34926,234926,5,0,39
34927,234927,3,1,68
34928,234928,3,1,36
34929,234929,4,0,27
34930,234930,4,1,57
34931,234931,4,1,69
34932,234932,5,0,42
34933,234933,5,0,38
34934,234934,4,1,43
34935,234935,4,1,38
34936,234936,3,1,31
34937,234937,5,0,20
34938,234938,5,1,21
34939,234939,3,0,54
34940,234940,3,1,20
34941,234941,5,0,59
34942,234942,5,0,16
34943,234943,4,1,69
34944,234944,5,1,37
34945,234945,3,1,54
34946,234946,3,0,48
34947,234947,5,1,74
34948,234948,3,1,55
34949,234949,2,0,45
34950,234950,5,1,59
34951,234951,5,0,39
34952,234952,4,1,51
34953,234953,4,0,64
34954,234954,4,1,43
34955,234955,5,0,35
34956,234956,3,0,55
34957,234957,4,0,67
34958,234958,4,1,58
34959,234959,5,1,35
34960,234960,3,1,56
34961,234961,5,0,32
34962,234962,2,1,29
34963,234963,3,0,53
34964,234964,5,1,66
34965,234965,5,0,33
34966,234966,5,0,66
34967,234967,3,1,23
34968,234968,4,1,53
34969,234969,4,0,39
34970,234970,5,1,69
34971,234971,5,0,41
34972,234972,5,0,45
34973,234973,3,1,21
34974,234974,5,1,67
34975,234975,3,0,36
34976,234976,3,0,70
34977,234977,3,1,19
34978,234978,4,1,30
34979,234979,5,0,65
34980,234980,4,1,32
34981,234981,2,1,32
34982,234982,4,1,40
34983,234983,5,0,17
34984,234984,4,0,33
34985,234985,5,0,28
34986,234986,5,0,43
34987,234987,5,0,17
34988,234988,3,1,26
34989,234989,5,1,69
34990,234990,5,1,56
34991,234991,5,1,60
34992,234992,5,1,65
34993,234993,5,1,23
34994,234994,4,1,54
34995,234995,5,1,53
34996,234996,5,1,44
34997,234997,5,1,65
34998,234998,4,1,41
34999,234999,5,0,46
35000,235000,5,0,72
35001,235001,5,0,52
35002,235002,5,1,48
35003,235003,4,0,56
35004,235004,3,1,57
35005,235005,5,0,41
35006,235006,4,0,25
35007,235007,5,1,73
35008,235008,4,1,28
35009,235009,5,0,45
35010,235010,5,0,46
35011,235011,5,0,61
35012,235012,3,0,32
35013,235013,5,1,28
35014,235014,4,1,67
35015,235015,5,0,41
35016,235016,3,0,49
35017,235017,3,0,24
35018,235018,5,1,43
35019,235019,4,1,34
35020,235020,4,1,73
35021,235021,5,1,47
35022,235022,5,1,68
35023,235023,4,1,31
35024,235024,4,0,27
35025,235025,5,0,33
35026,235026,4,1,42
35027,235027,5,1,58
35028,235028,5,0,72
35029,235029,5,1,67
35030,235030,5,1,33
35031,235031,4,1,43
35032,235032,5,1,59
35033,235033,4,1,70
35034,235034,5,0,27
35035,235035,5,1,66
35036,235036,4,1,44
35037,235037,4,0,56
35038,235038,4,0,73
35039,235039,5,0,29
35040,235040,5,0,36
35041,235041,5,0,63
35042,235042,5,1,37
35043,235043,4,1,60
35044,235044,5,0,69
35045,235045,5,0,62
35046,235046,5,1,27
35047,235047,3,0,28
35048,235048,5,0,33
35049,235049,5,1,52
35050,235050,3,1,65
35051,235051,5,1,51
35052,235052,5,1,18
35053,235053,3,0,55
35054,235054,5,1,66
35055,235055,4,0,74
35056,235056,5,0,37
35057,235057,3,1,24
35058,235058,5,0,41
35059,235059,5,0,44
35060,235060,5,0,49
35061,235061,5,0,38
35062,235062,4,1,37
35063,235063,4,0,33
35064,235064,4,0,32
35065,235065,5,0,59
35066,235066,5,0,26
35067,235067,5,1,75
35068,235068,5,0,66
35069,235069,5,1,60
35070,235070,4,0,55
35071,235071,3,1,56
35072,235072,5,0,55
35073,235073,5,1,75
35074,235074,5,0,53
35075,235075,3,1,67
35076,235076,5,0,75
35077,235077,5,1,29
35078,235078,5,0,22
35079,235079,4,1,74
35080,235080,4,1,33
35081,235081,3,0,66
35082,235082,4,1,63
35083,235083,5,1,31
35084,235084,5,1,43
35085,235085,5,0,22
35086,235086,5,1,28
35087,235087,3,1,61
35088,235088,5,1,60
35089,235089,3,1,74
35090,235090,4,1,75
35091,235091,4,0,25
35092,235092,5,0,39
35093,235093,5,0,55
35094,235094,5,1,36
35095,235095,4,0,19
35096,235096,4,1,69
35097,235097,5,1,61
35098,235098,3,0,36
35099,235099,3,1,25
35100,235100,3,1,58
35101,235101,4,0,42
35102,235102,5,1,40
35103,235103,4,1,37
35104,235104,4,0,60
35105,235105,5,0,31
35106,235106,5,0,73
35107,235107,5,0,50
35108,235108,5,1,44
35109,235109,5,0,43
35110,235110,5,0,36
35111,235111,5,1,46
35112,235112,4,1,65
35113,235113,3,0,72
35114,235114,5,1,34
35115,235115,5,1,35
35116,235116,5,1,29
35117,235117,5,1,34
35118,235118,5,0,29
35119,235119,4,0,54
35120,235120,5,0,60
35121,235121,3,1,72
35122,235122,5,1,17
35123,235123,5,0,50
35124,235124,5,1,40
35125,235125,4,0,42
35126,235126,3,1,61
35127,235127,5,1,35
35128,235128,5,0,30
35129,235129,5,0,55
35130,235130,5,1,55
35131,235131,3,1,22
35132,235132,4,1,25
35133,235133,5,0,20
35134,235134,4,0,34
35135,235135,4,1,32
35136,235136,5,0,32
35137,235137,5,0,16
35138,235138,5,1,38
35139,235139,4,1,19
35140,235140,4,1,49
35141,235141,4,0,22
35142,235142,5,1,70
35143,235143,5,0,34
35144,235144,4,1,54
35145,235145,5,1,28
35146,235146,3,1,41
35147,235147,3,0,70
35148,235148,5,0,67
35149,235149,5,0,44
35150,235150,4,1,49
35151,235151,5,0,31
35152,235152,3,0,48
35153,235153,4,0,27
35154,235154,5,1,42
35155,235155,5,0,71
35156,235156,4,1,40
35157,235157,4,1,29
35158,235158,5,1,74
35159,235159,5,1,20
35160,235160,4,0,57
35161,235161,5,1,52
35162,235162,5,0,58
35163,235163,5,0,57
35164,235164,4,0,66
35165,235165,5,0,30
35166,235166,5,1,56
35167,235167,5,0,31
35168,235168,3,1,19
35169,235169,4,0,19
35170,235170,5,1,63
35171,235171,5,0,36
35172,235172,5,0,45
35173,235173,3,0,71
35174,235174,4,0,55
35175,235175,2,0,22
35176,235176,3,1,30
35177,235177,4,1,70
35178,235178,5,0,40
35179,235179,5,1,48
35180,235180,5,1,49
35181,235181,5,0,68
35182,235182,5,1,57
35183,235183,3,1,26
35184,235184,5,0,16
35185,235185,3,1,19
35186,235186,4,0,36
35187,235187,5,0,65
35188,235188,5,0,43
35189,235189,5,0,69
35190,235190,4,1,73
35191,235191,5,1,47
35192,235192,5,1,47
35193,235193,5,0,20
35194,235194,5,0,60
35195,235195,4,0,17
35196,235196,2,0,62
35197,235197,5,1,62
35198,235198,4,1,54
35199,235199,5,0,23
35200,235200,5,0,41
35201,235201,5,1,40
35202,235202,5,1,33
35203,235203,4,0,50
35204,235204,5,1,25
35205,235205,5,1,70
35206,235206,5,1,25
35207,235207,3,0,21
35208,235208,5,1,16
35209,235209,4,1,49
35210,235210,5,1,44
35211,235211,5,0,41
35212,235212,5,1,75
35213,235213,5,0,30
35214,235214,4,1,66
35215,235215,5,1,25
35216,235216,5,1,71
35217,235217,4,1,60
35218,235218,4,0,37
35219,235219,5,0,18
35220,235220,4,0,60
35221,235221,5,0,20
35222,235222,4,0,28
35223,235223,5,1,40
35224,235224,5,1,32
35225,235225,5,1,38
35226,235226,5,0,56
35227,235227,5,0,46
35228,235228,5,0,61
35229,235229,5,1,39
35230,235230,5,0,57
35231,235231,5,1,44
35232,235232,5,0,45
35233,235233,5,0,28
35234,235234,5,1,69
35235,235235,5,1,16
35236,235236,5,0,29
35237,235237,5,0,43
35238,235238,5,1,52
35239,235239,5,0,28
35240,235240,5,0,56
35241,235241,5,0,17
35242,235242,5,0,74
35243,235243,5,0,19
35244,235244,4,1,63
35245,235245,5,1,67
35246,235246,4,0,28
35247,235247,3,1,17
35248,235248,5,0,63
35249,235249,5,0,54
35250,235250,5,1,17
35251,235251,5,0,34
35252,235252,3,0,45
35253,235253,5,1,20
35254,235254,5,0,61
35255,235255,4,0,22
35256,235256,5,1,69
35257,235257,2,0,55
35258,235258,5,0,57
35259,235259,5,0,57
35260,235260,5,0,72
35261,235261,5,1,31
35262,235262,4,0,52
35263,235263,5,1,34
35264,235264,5,1,26
35265,235265,5,1,48
35266,235266,5,1,54
35267,235267,4,1,43
35268,235268,4,1,21
35269,235269,5,1,38
35270,235270,5,1,30
35271,235271,1,0,65
35272,235272,3,0,74
35273,235273,5,0,62
35274,235274,5,0,32
35275,235275,5,1,17
35276,235276,4,0,67
35277,235277,4,0,73
35278,235278,5,0,63
35279,235279,5,1,54
35280,235280,5,1,64
35281,235281,4,1,55
35282,235282,4,1,34
35283,235283,1,1,19
35284,235284,3,1,43
35285,235285,5,0,46
35286,235286,5,1,53
35287,235287,5,0,60
35288,235288,3,0,44
35289,235289,2,1,36
35290,235290,5,1,31
35291,235291,5,0,46
35292,235292,5,0,58
35293,235293,5,0,23
35294,235294,1,1,27
35295,235295,5,0,31
35296,235296,5,0,21
35297,235297,4,1,18
35298,235298,4,1,33
35299,235299,5,1,71
35300,235300,5,1,54
35301,235301,5,1,47
35302,235302,5,0,46
35303,235303,5,1,28
35304,235304,5,0,18
35305,235305,5,1,70
35306,235306,3,0,52
35307,235307,5,0,56
35308,235308,5,0,74
35309,235309,5,1,21
35310,235310,5,0,50
35311,235311,4,1,64
35312,235312,5,1,71
35313,235313,3,1,58
35314,235314,5,0,38
35315,235315,5,1,73
35316,235316,5,1,26
35317,235317,5,0,42
35318,235318,5,0,44
35319,235319,5,0,49
35320,235320,5,0,57
35321,235321,4,1,50
35322,235322,5,0,36
35323,235323,4,0,53
35324,235324,5,1,16
35325,235325,5,1,62
35326,235326,4,0,32
35327,235327,5,0,52
35328,235328,3,0,64
35329,235329,5,1,36
35330,235330,4,0,46
35331,235331,4,1,42
35332,235332,4,0,38
35333,235333,4,1,68
35334,235334,2,1,54
35335,235335,5,1,48
35336,235336,5,0,70
35337,235337,5,0,72
35338,235338,5,0,24
35339,235339,5,0,64
35340,235340,4,0,48
35341,235341,5,1,46
35342,235342,4,1,73
35343,235343,5,1,43
35344,235344,5,0,64
35345,235345,3,1,56
35346,235346,4,0,72
35347,235347,4,0,73
35348,235348,5,1,56
35349,235349,5,1,60
35350,235350,5,0,43
35351,235351,5,0,36
35352,235352,3,0,56
35353,235353,5,1,29
35354,235354,5,0,40
35355,235355,5,1,34
35356,235356,5,1,64
35357,235357,5,1,74
35358,235358,4,0,57
35359,235359,5,1,54
35360,235360,4,0,54
35361,235361,4,0,17
35362,235362,5,0,52
35363,235363,5,0,18
35364,235364,5,0,70
35365,235365,3,1,34
35366,235366,3,1,25
35367,235367,3,1,64
35368,235368,5,0,69
35369,235369,5,1,57
35370,235370,4,0,34
35371,235371,4,0,34
35372,235372,4,1,49
35373,235373,5,1,37
35374,235374,3,1,73
35375,235375,5,1,47
35376,235376,4,1,38
35377,235377,4,0,23
35378,235378,5,0,50
35379,235379,5,0,41
35380,235380,5,0,64
35381,235381,5,0,46
35382,235382,4,1,16
35383,235383,3,0,68
35384,235384,4,0,60
35385,235385,5,1,52
35386,235386,5,1,44
35387,235387,5,1,36
35388,235388,4,1,45
35389,235389,2,1,68
35390,235390,3,1,60
35391,235391,5,1,69
35392,235392,3,0,36
35393,235393,5,0,46
35394,235394,5,0,62
35395,235395,5,1,54
35396,235396,5,0,65
35397,235397,5,0,53
35398,235398,4,1,48
35399,235399,5,0,61
35400,235400,5,1,66
35401,235401,4,0,51
35402,235402,4,1,63
35403,235403,3,1,67
35404,235404,5,0,74
35405,235405,4,1,60
35406,235406,3,0,64
35407,235407,5,0,32
35408,235408,5,1,21
35409,235409,5,0,43
35410,235410,5,1,42
35411,235411,5,0,74
35412,235412,5,0,61
35413,235413,5,1,52
35414,235414,4,1,35
35415,235415,5,0,28
35416,235416,5,0,47
35417,235417,3,0,30
35418,235418,4,0,52
35419,235419,3,0,26
35420,235420,5,1,46
35421,235421,5,0,49
35422,235422,3,0,75
35423,235423,5,0,55
35424,235424,4,1,44
35425,235425,5,0,42
35426,235426,4,1,67
35427,235427,5,0,63
35428,235428,5,0,22
35429,235429,5,0,43
35430,235430,4,1,49
35431,235431,5,1,49
35432,235432,4,0,26
35433,235433,4,1,44
35434,235434,5,1,52
35435,235435,5,1,22
35436,235436,5,0,28
35437,235437,4,1,69
35438,235438,4,1,39
35439,235439,4,0,24
35440,235440,5,0,16
35441,235441,4,0,26
35442,235442,4,1,52
35443,235443,5,0,22
35444,235444,5,0,54
35445,235445,2,0,49
35446,235446,3,1,31
35447,235447,5,1,60
35448,235448,4,1,23
35449,235449,5,0,54
35450,235450,4,1,43
35451,235451,5,1,52
35452,235452,5,1,55
35453,235453,5,0,60
35454,235454,5,0,64
35455,235455,4,0,52
35456,235456,5,1,29
35457,235457,4,1,57
35458,235458,5,1,71
35459,235459,1,0,33
35460,235460,2,0,74
35461,235461,5,0,48
35462,235462,5,0,37
35463,235463,5,0,17
35464,235464,5,0,30
35465,235465,4,0,53
35466,235466,5,0,52
35467,235467,5,1,20
35468,235468,3,0,60
35469,235469,4,0,37
35470,235470,4,0,68
35471,235471,5,0,59
35472,235472,4,1,38
35473,235473,5,1,42
35474,235474,5,0,47
35475,235475,4,0,28
35476,235476,4,0,17
35477,235477,4,0,40
35478,235478,4,0,56
35479,235479,2,1,29
35480,235480,5,1,52
35481,235481,5,0,35
35482,235482,3,0,16
35483,235483,5,1,72
35484,235484,5,1,45
35485,235485,4,0,23
35486,235486,4,0,54
35487,235487,5,0,43
35488,235488,4,0,48
35489,235489,4,0,42
35490,235490,4,0,60
35491,235491,5,0,33
35492,235492,5,0,43
35493,235493,3,1,16
35494,235494,4,0,36
35495,235495,5,0,61
35496,235496,5,0,31
35497,235497,5,0,23
35498,235498,4,0,64
35499,235499,5,1,25
35500,235500,4,0,57
35501,235501,5,1,22
35502,235502,5,0,62
35503,235503,5,0,53
35504,235504,3,1,25
35505,235505,5,0,47
35506,235506,4,0,75
35507,235507,5,0,46
35508,235508,5,1,66
35509,235509,5,1,56
35510,235510,3,0,67
35511,235511,5,0,64
35512,235512,5,0,21
35513,235513,3,0,54
35514,235514,5,0,21
35515,235515,5,1,19
35516,235516,5,0,35
35517,235517,5,1,53
35518,235518,4,0,33
35519,235519,5,0,48
35520,235520,5,1,57
35521,235521,4,1,46
35522,235522,5,0,42
35523,235523,5,1,35
35524,235524,4,0,32
35525,235525,5,1,50
35526,235526,5,1,61
35527,235527,3,0,38
35528,235528,4,1,41
35529,235529,4,0,31
35530,235530,5,1,64
35531,235531,3,1,18
35532,235532,5,0,67
35533,235533,5,0,25
35534,235534,5,0,71
35535,235535,5,0,25
35536,235536,4,1,22
35537,235537,5,0,37
35538,235538,5,0,64
35539,235539,5,0,35
35540,235540,5,1,45
35541,235541,2,1,34
35542,235542,4,1,24
35543,235543,5,0,33
35544,235544,4,1,25
35545,235545,4,0,56
35546,235546,4,0,62
35547,235547,4,0,62
35548,235548,5,0,30
35549,235549,5,0,20
35550,235550,5,0,47
35551,235551,3,1,55
35552,235552,5,0,17
35553,235553,3,1,69
35554,235554,5,0,74
35555,235555,5,0,44
35556,235556,4,0,58
35557,235557,5,0,57
35558,235558,3,1,38
35559,235559,5,1,57
35560,235560,4,0,70
35561,235561,4,1,27
35562,235562,4,1,17
35563,235563,5,1,47
35564,235564,3,1,17
35565,235565,5,0,56
35566,235566,5,1,37
35567,235567,5,0,60
35568,235568,4,1,63
35569,235569,5,0,62
35570,235570,4,0,53
35571,235571,5,1,58
35572,235572,5,0,43
35573,235573,5,1,34
35574,235574,3,0,35
35575,235575,5,0,16
35576,235576,5,0,28
35577,235577,4,1,52
35578,235578,4,0,25
35579,235579,4,0,31
35580,235580,5,0,66
35581,235581,4,0,24
35582,235582,3,0,45
35583,235583,4,0,47
35584,235584,4,1,52
35585,235585,4,0,59
35586,235586,5,1,60
35587,235587,5,1,59
35588,235588,5,1,24
35589,235589,5,0,63
35590,235590,3,0,47
35591,235591,5,1,57
35592,235592,5,0,33
35593,235593,5,1,58
35594,235594,3,0,58
35595,235595,3,0,21
35596,235596,5,1,52
35597,235597,4,0,26
35598,235598,4,0,42
35599,235599,4,1,18
35600,235600,5,0,28
35601,235601,4,1,46
35602,235602,4,0,48
35603,235603,4,1,38
35604,235604,5,0,26
35605,235605,4,1,38
35606,235606,4,1,37
35607,235607,4,1,45
35608,235608,3,0,49
35609,235609,5,0,40
35610,235610,5,0,43
35611,235611,4,1,69
35612,235612,4,1,51
35613,235613,5,0,71
35614,235614,5,1,60
35615,235615,4,1,60
35616,235616,5,0,58
35617,235617,4,1,33
